idnumber,materials,word,list1,list2,list3
159,2,toilet,0,0,1
159,2,trumpet,0,0,0
159,2,wallet,0,0,0
159,2,whale,0,0,0
162,2,antelope,1,0,1
162,2,bear,1,0,1
162,2,belt,0,1,1
162,2,brush,0,0,1
162,2,cellphone,0,1,1
162,2,cobra,1,1,1
162,2,falcon,1,0,1
162,2,ferret,0,0,1
162,2,gecko,1,0,1
162,2,hammer,1,0,1
162,2,headband,1,0,0
162,2,helmet,0,0,0
162,2,mosquito,0,0,0
162,2,necklace,1,0,1
162,2,pliers,1,0,1
162,2,purse,1,0,1
162,2,raccoon,0,0,0
162,2,scissors,0,0,0
162,2,scorpion,1,0,0
162,2,sparrow,0,0,1
162,2,stool,0,0,1
162,2,tiger,1,1,1
162,2,vase,1,1,1
162,2,zebra,1,0,0
165,2,beaver,0,1,1
165,2,camel,0,0,1
165,2,caterpillar,0,0,0
165,2,clothespin,1,0,0
165,2,dolphin,1,1,1
165,2,fence,0,0,1
165,2,flute,0,0,0
165,2,gecko,0,0,0
165,2,glove,0,0,1
165,2,hanger,1,1,0
165,2,harpsichord,0,0,0
165,2,jacket,0,0,1
165,2,mirror,0,0,0
165,2,notepad,1,1,1
165,2,otter,0,1,0
165,2,panther,0,0,0
165,2,penguin,0,1,0
165,2,pliers,0,0,0
165,2,ruler,1,1,1
165,2,seal,0,0,0
165,2,shark,1,1,1
165,2,snake,0,0,0
165,2,sock,0,0,0
165,2,spider,0,0,0
168,2,barracuda,0,0,0
168,2,belt,0,1,1
168,2,bottle,0,1,1
168,2,buffalo,0,0,0
168,2,camel,0,1,0
168,2,candle,0,1,1
168,2,cannon,0,1,0
168,2,clock,1,0,1
168,2,clothespin,0,0,1
168,2,couch,0,1,0
168,2,envelope,0,0,0
168,2,faucet,1,0,0
168,2,frog,0,1,1
168,2,glasses,0,1,1
168,2,grasshopper,0,1,1
168,2,hawk,0,1,1
168,2,horse,0,0,0
168,2,hummingbird,0,1,1
168,2,jaguar,0,0,0
168,2,panther,0,0,0
168,2,spider,1,0,0
168,2,trumpet,0,0,0
168,2,wallet,0,0,0
168,2,worm,0,1,1
171,2,armadillo,0,0,0
171,2,badger,0,1,1
171,2,buffalo,0,0,0
171,2,candle,1,1,1
171,2,chair,1,1,1
171,2,clothespin,0,1,0
171,2,coyote,1,0,0
171,2,crossbow,0,1,0
171,2,diploma,0,1,1
171,2,drum,0,0,1
171,2,ferret,0,0,1
171,2,hedgehog,1,1,0
171,2,helmet,0,0,1
171,2,hummingbird,1,1,1
171,2,notepad,0,1,1
171,2,rat,1,1,1
171,2,raven,1,1,0
171,2,scorpion,1,1,1
171,2,tire,0,1,1
171,2,towel,1,1,1
171,2,trumpet,0,1,0
171,2,whistle,1,1,1
171,2,worm,1,1,1
171,2,zebra,0,1,1
174,2,accordion,1,1,1
174,2,antelope,0,1,1
174,2,candle,0,1,1
174,2,cannon,0,0,0
174,2,coyote,1,1,1
174,2,donkey,1,1,1
174,2,dragonfly,1,1,1
174,2,drum,0,1,1
174,2,eagle,1,1,1
174,2,heron,0,1,1
174,2,jellyfish,0,1,1
174,2,manatee,0,1,1
174,2,microwave,0,1,0
174,2,mirror,0,0,0
174,2,mule,1,1,1
174,2,notepad,0,1,1
174,2,pelican,1,1,1
174,2,scorpion,0,0,1
174,2,skunk,0,1,1
174,2,sled,1,0,1
174,2,thimble,1,1,1
174,2,toilet,0,1,1
174,2,trumpet,0,1,1
174,2,umbrella,0,1,1
177,2,alligator,0,0,0
177,2,balloon,1,1,0
177,2,barracuda,0,0,0
177,2,buffalo,0,1,1
177,2,camel,1,0,0
177,2,cannon,0,0,0
177,2,chair,0,0,0
177,2,clock,0,0,0
177,2,crossbow,0,0,0
177,2,diploma,0,0,0
177,2,dog,1,0,0
177,2,fence,0,0,0
177,2,fox,0,1,0
177,2,hamster,0,0,0
177,2,headband,0,1,0
177,2,locust,0,0,0
177,2,microwave,0,1,1
177,2,mosquito,0,0,0
177,2,pencil,0,0,1
177,2,purse,0,0,1
177,2,raccoon,1,0,0
177,2,seal,0,0,0
177,2,swan,0,1,1
177,2,towel,0,0,0
180,2,alligator,0,0,0
180,2,barracuda,0,0,0
180,2,barrel,0,0,0
180,2,belt,0,0,1
180,2,bicycle,0,1,1
180,2,cannon,0,0,1
180,2,clothespin,0,0,1
180,2,dolphin,0,0,0
180,2,ferret,0,0,0
180,2,grasshopper,1,1,1
180,2,hammer,0,0,0
180,2,helmet,0,0,1
180,2,heron,1,0,1
180,2,hornet,0,0,1
180,2,jacket,0,0,0
180,2,jellyfish,0,1,1
180,2,mule,0,0,1
180,2,needle,1,0,1
180,2,panda,1,1,1
180,2,pigeon,0,0,0
180,2,screwdriver,0,0,0
180,2,shoe,1,0,0
180,2,vase,1,1,1
180,2,wolf,0,0,0
186,2,armadillo,0,0,0
186,2,balloon,1,1,1
186,2,barrel,0,0,0
186,2,basket,0,1,1
186,2,beaver,1,1,1
186,2,butterfly,1,1,1
186,2,cheetah,1,1,1
186,2,crossbow,1,0,1
186,2,dragonfly,0,0,1
186,2,faucet,0,1,1
186,2,ferret,1,1,1
186,2,gecko,0,1,1
186,2,hummingbird,1,1,1
186,2,jeans,1,1,1
186,2,lamp,1,1,1
186,2,manatee,1,1,1
186,2,mirror,0,0,0
186,2,needle,0,1,1
186,2,pliers,1,1,0
186,2,raccoon,0,0,0
186,2,skunk,1,1,1
186,2,swan,0,1,1
186,2,umbrella,0,0,0
186,2,wheel,0,1,1
189,2,chair,0,0,0
189,2,chisel,1,0,0
189,2,clock,0,0,0
189,2,diploma,0,0,1
189,2,eagle,0,0,0
189,2,ferret,0,0,0
189,2,flute,0,0,0
189,2,goldfish,0,0,0
189,2,headband,0,0,1
189,2,koala,0,1,0
189,2,mosquito,0,0,0
189,2,mouse,0,0,0
189,2,notepad,0,0,0
189,2,ostrich,0,0,0
189,2,paintbrush,0,0,0
189,2,penguin,0,0,0
189,2,raven,0,1,0
189,2,scorpion,1,0,0
189,2,sparrow,0,0,0
189,2,swan,0,0,1
189,2,ticket,0,0,0
189,2,tire,0,0,0
189,2,wheel,0,0,0
189,2,wrench,0,0,0
192,2,belt,1,1,1
192,2,brush,1,0,0
192,2,buffalo,1,1,1
192,2,cannon,1,1,1
192,2,cat,1,1,1
192,2,cellphone,0,1,1
192,2,cheetah,1,1,1
192,2,crow,1,1,1
192,2,donkey,0,1,1
192,2,drum,0,0,1
192,2,falcon,1,1,1
192,2,fox,1,1,1
192,2,frog,0,1,0
192,2,glove,0,0,1
192,2,purse,0,1,1
192,2,rat,0,1,1
192,2,raven,0,0,1
192,2,shark,1,1,1
192,2,sled,1,1,1
192,2,sock,0,1,1
192,2,sweater,1,1,1
192,2,toilet,1,1,0
192,2,wallet,1,1,1
192,2,zebra,1,1,1
195,2,beaver,0,0,0
195,2,butterfly,0,1,0
195,2,cat,0,1,1
195,2,caterpillar,0,0,1
195,2,couch,0,0,0
195,2,crossbow,0,1,0
195,2,crow,0,0,0
195,2,dolphin,0,0,1
195,2,doorknob,1,0,1
195,2,flute,1,1,1
195,2,fox,0,0,1
195,2,hammer,0,0,0
195,2,hamster,1,0,0
195,2,mirror,0,0,0
195,2,motorcycle,0,0,0
195,2,raccoon,0,0,0
195,2,ruler,0,0,0
195,2,shark,0,0,0
195,2,tiger,0,0,0
195,2,tire,0,0,0
195,2,wallet,0,0,1
195,2,whistle,0,0,0
195,2,wolf,0,0,0
195,2,wrench,0,1,1
198,2,accordion,0,0,0
198,2,beaver,0,0,1
198,2,bottle,0,1,1
198,2,caterpillar,0,0,0
198,2,cellphone,0,0,0
198,2,chisel,0,0,0
198,2,eagle,0,1,1
198,2,hawk,0,0,0
198,2,jeans,0,0,1
198,2,manatee,0,0,0
198,2,microwave,0,0,1
198,2,monkey,0,1,1
198,2,mosquito,0,0,0
198,2,notepad,0,1,1
198,2,otter,0,0,1
198,2,pants,0,1,1
198,2,pelican,0,0,0
198,2,pencil,0,1,1
198,2,penguin,0,0,1
198,2,skunk,0,1,1
198,2,sock,0,1,0
198,2,tire,0,0,1
198,2,towel,0,0,0
198,2,worm,0,0,1
201,2,alligator,0,1,1
201,2,bear,1,1,1
201,2,cannon,1,1,1
201,2,diploma,0,1,1
201,2,donkey,1,1,1
201,2,elephant,1,1,1
201,2,faucet,1,1,1
201,2,glove,0,0,0
201,2,goat,1,1,1
201,2,hamster,1,1,1
201,2,microwave,1,1,1
201,2,motorcycle,1,1,1
201,2,pencil,1,1,1
201,2,pigeon,1,1,1
201,2,raven,1,0,1
201,2,shark,1,1,1
201,2,sled,1,1,1
201,2,sweater,1,1,1
201,2,ticket,1,1,1
201,2,towel,1,1,1
201,2,turtle,1,1,1
201,2,wallet,1,1,1
201,2,wasp,0,1,1
201,2,worm,1,1,1
204,2,barracuda,0,0,0
204,2,bowl,1,1,0
204,2,clothespin,1,1,1
204,2,comb,0,1,0
204,2,crossbow,1,0,1
204,2,crow,0,0,1
204,2,crown,0,1,0
204,2,dog,1,1,1
204,2,dresser,1,1,1
204,2,flamingo,0,1,1
204,2,glasses,1,1,1
204,2,goldfish,1,0,1
204,2,locust,0,1,1
204,2,owl,0,1,1
204,2,piano,1,1,1
204,2,pigeon,0,0,1
204,2,seal,1,1,1
204,2,sparrow,1,1,1
204,2,tire,0,0,1
204,2,towel,0,1,1
204,2,violin,1,1,1
204,2,whistle,0,1,0
204,2,wolf,1,1,0
204,2,zebra,0,1,1
207,2,balloon,1,1,0
207,2,broom,1,1,0
207,2,couch,0,1,0
207,2,coyote,0,1,0
207,2,dingo,1,1,1
207,2,donkey,0,0,0
207,2,goat,0,1,0
207,2,hamster,1,1,1
207,2,hanger,0,0,0
207,2,lion,1,0,1
207,2,microwave,1,0,1
207,2,mitten,0,0,0
207,2,otter,1,0,1
207,2,panther,0,0,0
207,2,pencil,1,0,1
207,2,ruler,0,1,1
207,2,seal,0,0,1
207,2,shark,1,1,1
207,2,sock,0,1,1
207,2,swan,0,0,1
207,2,ticket,0,0,1
207,2,toad,0,0,0
207,2,wallet,0,0,1
207,2,wheel,0,1,1
210,2,barracuda,0,0,0
210,2,brush,0,1,0
210,2,butterfly,0,0,1
210,2,comb,1,1,0
210,2,dolphin,0,1,1
210,2,faucet,0,0,0
210,2,fox,0,0,1
210,2,gecko,0,0,1
210,2,hummingbird,0,1,0
210,2,kangaroo,0,1,1
210,2,lamp,0,0,1
210,2,manatee,0,0,1
210,2,notepad,0,1,0
210,2,otter,0,0,0
210,2,pants,0,0,0
210,2,rat,0,0,0
210,2,scorpion,0,0,1
210,2,stapler,0,1,0
210,2,tire,0,0,1
210,2,toilet,0,1,0
210,2,towel,0,0,1
210,2,umbrella,0,1,0
210,2,volleyball,0,0,0
210,2,zebra,0,1,1
213,2,basket,0,0,0
213,2,beaver,0,0,0
213,2,camel,0,0,0
213,2,cheetah,0,0,0
213,2,chisel,0,0,0
213,2,desk,0,0,1
213,2,ferret,0,0,0
213,2,goldfish,0,0,0
213,2,hanger,0,0,0
213,2,harpsichord,0,0,0
213,2,lion,0,0,0
213,2,microwave,0,0,0
213,2,notepad,0,0,0
213,2,penguin,0,1,0
213,2,piano,1,1,1
213,2,seal,0,0,0
213,2,stapler,0,0,0
213,2,sweater,0,0,0
213,2,trumpet,0,0,0
213,2,turtle,1,1,1
213,2,violin,0,0,0
213,2,whale,0,1,1
213,2,worm,0,0,0
213,2,zebra,0,0,0
216,2,beaver,1,1,1
216,2,crossbow,0,1,1
216,2,dresser,1,1,0
216,2,drum,0,0,0
216,2,eagle,0,0,1
216,2,ferret,0,0,1
216,2,giraffe,1,1,1
216,2,jeans,0,1,1
216,2,locket,0,0,0
216,2,locust,0,0,1
216,2,mosquito,1,1,0
216,2,motorcycle,0,1,0
216,2,needle,1,1,1
216,2,otter,1,1,1
216,2,panda,1,1,1
216,2,pencil,1,0,1
216,2,purse,0,1,1
216,2,raccoon,0,0,0
216,2,scorpion,1,0,0
216,2,stapler,0,0,0
216,2,stereo,0,0,1
216,2,stingray,0,0,1
216,2,towel,0,0,1
216,2,turtle,0,1,1
219,2,anchor,1,1,1
219,2,buffalo,1,0,0
219,2,cat,1,1,1
219,2,caterpillar,1,1,1
219,2,comb,1,1,1
219,2,desk,0,1,1
219,2,diploma,1,1,0
219,2,doorknob,0,1,0
219,2,envelope,1,1,0
219,2,frog,1,1,1
219,2,gorilla,1,1,1
219,2,mitten,0,0,0
219,2,mouse,1,1,1
219,2,mule,1,1,1
219,2,ostrich,1,1,1
219,2,paintbrush,0,0,1
219,2,panda,0,1,1
219,2,parrot,0,1,0
219,2,pillow,0,1,1
219,2,purse,1,1,1
219,2,raccoon,1,1,1
219,2,screwdriver,0,1,1
219,2,skunk,1,0,0
219,2,thimble,0,0,1
222,2,backpack,1,1,1
222,2,balloon,0,1,1
222,2,barracuda,0,0,1
222,2,candle,0,0,1
222,2,dresser,1,1,1
222,2,envelope,1,1,1
222,2,fence,0,1,1
222,2,glasses,1,1,1
222,2,grasshopper,0,0,1
222,2,headband,0,1,1
222,2,hedgehog,0,1,0
222,2,horse,1,1,1
222,2,hummingbird,1,1,1
222,2,jaguar,1,0,1
222,2,mitten,0,0,0
222,2,motorcycle,0,1,1
222,2,mule,1,1,1
222,2,owl,0,1,1
222,2,panther,1,1,1
222,2,pliers,0,0,0
222,2,spider,0,1,1
222,2,umbrella,0,0,0
222,2,whale,0,0,1
222,2,worm,1,1,1
225,2,accordion,0,0,0
225,2,anchor,0,0,0
225,2,armadillo,0,0,0
225,2,bottle,0,0,0
225,2,cheetah,0,0,1
225,2,crocodile,0,1,0
225,2,ferret,0,0,0
225,2,flute,1,0,0
225,2,fox,0,0,1
225,2,frog,0,1,0
225,2,goldfish,0,0,0
225,2,hamster,0,0,0
225,2,headband,1,1,0
225,2,ladder,0,0,0
225,2,motorcycle,0,0,0
225,2,necklace,0,1,1
225,2,purse,0,0,1
225,2,shark,0,0,1
225,2,shoe,0,0,0
225,2,skunk,0,0,0
225,2,snake,1,1,1
225,2,spider,0,0,0
225,2,thimble,0,1,1
225,2,umbrella,0,1,0
228,2,accordion,0,0,1
228,2,alligator,0,1,0
228,2,armadillo,1,1,1
228,2,backpack,1,1,1
228,2,basket,0,0,0
228,2,broom,0,0,0
228,2,caterpillar,1,1,0
228,2,chisel,1,1,1
228,2,clothespin,0,0,0
228,2,crocodile,0,0,0
228,2,desk,1,0,1
228,2,drum,0,0,0
228,2,fence,0,0,0
228,2,flamingo,0,1,1
228,2,frog,0,0,0
228,2,goldfish,0,0,1
228,2,jaguar,0,0,1
228,2,kangaroo,0,0,0
228,2,lion,0,1,1
228,2,stingray,0,0,0
228,2,trumpet,0,0,0
228,2,wheel,0,0,0
228,2,wrench,0,0,1
228,2,zebra,0,0,0
231,2,baseball,0,0,1
231,2,basket,0,0,1
231,2,candle,0,1,1
231,2,cat,1,0,1
231,2,chair,0,0,0
231,2,crocodile,0,1,0
231,2,donkey,0,1,0
231,2,glove,1,1,1
231,2,horse,1,1,1
231,2,jacket,1,1,1
231,2,jeans,1,1,0
231,2,lion,0,0,0
231,2,motorcycle,1,1,1
231,2,mule,1,0,1
231,2,newspaper,1,1,1
231,2,otter,0,0,1
231,2,owl,1,0,0
231,2,pants,1,1,1
231,2,penguin,1,0,0
231,2,purse,1,1,1
231,2,rat,0,1,1
231,2,skunk,0,1,1
231,2,wasp,1,0,1
231,2,wrench,0,0,1
234,2,beaver,1,1,1
234,2,bowl,1,0,0
234,2,brush,0,0,0
234,2,candle,1,0,0
234,2,cannon,0,1,0
234,2,caterpillar,0,1,1
234,2,chisel,1,1,1
234,2,couch,0,0,1
234,2,doorknob,0,1,1
234,2,eagle,1,1,1
234,2,envelope,0,0,0
234,2,falcon,1,1,1
234,2,grasshopper,0,1,0
234,2,helmet,0,0,1
234,2,heron,1,1,1
234,2,ladder,0,0,1
234,2,lion,1,1,1
234,2,llama,0,1,0
234,2,mitten,1,0,1
234,2,monkey,0,0,0
234,2,mule,0,1,0
234,2,skunk,0,0,0
234,2,sweater,1,0,1
234,2,zebra,1,1,1
237,2,basket,0,1,0
237,2,bowl,1,1,1
237,2,broom,1,1,1
237,2,cellphone,0,1,0
237,2,comb,0,0,1
237,2,dog,0,1,0
237,2,dolphin,1,1,1
237,2,drum,0,0,0
237,2,falcon,0,0,1
237,2,giraffe,0,1,1
237,2,glove,0,0,0
237,2,kangaroo,0,1,0
237,2,manatee,1,1,1
237,2,microwave,0,1,0
237,2,necklace,0,0,0
237,2,owl,1,1,1
237,2,scorpion,1,1,0
237,2,spider,0,1,1
237,2,stereo,1,1,1
237,2,stingray,0,1,1
237,2,tiger,1,0,1
237,2,toilet,1,0,1
237,2,umbrella,0,0,0
237,2,whale,1,1,1
240,2,balloon,1,1,1
240,2,baseball,0,1,1
240,2,belt,1,1,1
240,2,coyote,1,0,0
240,2,diploma,0,1,1
240,2,giraffe,0,0,0
240,2,hedgehog,0,0,1
240,2,hornet,0,0,0
240,2,lion,0,1,1
240,2,manatee,1,1,0
240,2,monkey,1,1,1
240,2,needle,1,0,1
240,2,newspaper,0,1,0
240,2,paintbrush,0,0,0
240,2,panda,0,1,1
240,2,parrot,0,0,1
240,2,pencil,0,1,1
240,2,pillow,1,1,1
240,2,screwdriver,0,0,0
240,2,sock,1,0,1
240,2,sparrow,1,1,0
240,2,spider,0,1,1
240,2,tiger,1,1,1
240,2,trumpet,1,1,1
243,2,beaver,0,0,0
243,2,clock,0,1,1
243,2,dingo,0,0,1
243,2,dog,0,1,1
243,2,doorknob,0,1,1
243,2,dresser,0,1,1
243,2,elephant,1,1,1
243,2,ferret,1,1,1
243,2,harpsichord,0,0,0
243,2,helmet,1,1,0
243,2,ladder,0,0,0
243,2,llama,0,0,1
243,2,locust,0,0,0
243,2,newspaper,1,1,1
243,2,paintbrush,0,1,1
243,2,panther,0,0,0
243,2,parrot,0,0,1
243,2,pencil,0,0,0
243,2,piano,1,0,1
243,2,pliers,0,0,0
243,2,raccoon,1,0,0
243,2,rat,0,0,1
243,2,spider,0,1,1
243,2,thimble,1,1,1
246,2,anchor,0,0,0
246,2,armadillo,0,0,0
246,2,barracuda,0,0,0
246,2,brush,0,0,0
246,2,camel,0,1,1
246,2,clock,0,0,1
246,2,comb,0,0,0
246,2,diploma,0,1,0
246,2,dolphin,0,1,0
246,2,donkey,0,0,0
246,2,doorknob,0,0,0
246,2,envelope,0,1,0
246,2,faucet,0,0,0
246,2,ferret,0,1,1
246,2,heron,1,0,1
246,2,motorcycle,0,1,0
246,2,mule,0,1,1
246,2,penguin,0,0,0
246,2,pillow,1,0,0
246,2,sparrow,0,1,1
246,2,sweater,0,0,1
246,2,vase,1,1,1
246,2,whale,1,1,1
246,2,worm,0,1,0
249,2,alligator,0,1,1
249,2,armadillo,1,1,0
249,2,backpack,0,0,1
249,2,bicycle,0,0,0
249,2,caterpillar,1,0,1
249,2,crown,0,0,1
249,2,diploma,0,1,1
249,2,elephant,0,0,1
249,2,falcon,0,1,1
249,2,fox,0,0,0
249,2,gecko,0,0,0
249,2,glove,1,0,1
249,2,kangaroo,0,1,0
249,2,koala,1,1,1
249,2,necklace,0,1,1
249,2,panda,0,0,0
249,2,shoe,1,1,1
249,2,sock,1,1,1
249,2,swan,0,1,0
249,2,ticket,1,1,1
249,2,toilet,1,1,0
249,2,umbrella,0,0,0
249,2,wasp,0,0,0
249,2,wrench,0,0,1
252,2,anchor,0,0,0
252,2,belt,0,1,1
252,2,brush,1,1,1
252,2,cheetah,0,0,0
252,2,clock,0,0,1
252,2,dragonfly,0,0,0
252,2,eagle,0,0,0
252,2,flamingo,1,1,1
252,2,flute,0,0,0
252,2,goldfish,0,0,1
252,2,hammer,1,1,1
252,2,hamster,1,1,1
252,2,jellyfish,0,0,1
252,2,llama,0,1,1
252,2,locket,1,1,1
252,2,paintbrush,0,0,1
252,2,rat,0,1,1
252,2,screwdriver,0,1,1
252,2,shark,0,1,1
252,2,turtle,0,1,0
252,2,umbrella,0,0,0
252,2,vase,0,1,1
252,2,violin,0,1,1
252,2,zebra,0,0,1
255,2,barracuda,0,0,1
255,2,caterpillar,0,0,0
255,2,cobra,0,1,1
255,2,crossbow,0,0,0
255,2,crow,0,1,0
255,2,diploma,0,0,1
255,2,dresser,0,0,0
255,2,ferret,0,0,1
255,2,flute,0,1,0
255,2,goldfish,0,1,0
255,2,jacket,0,1,1
255,2,jeans,0,1,1
255,2,lamp,0,1,1
255,2,locust,0,0,0
255,2,manatee,0,0,1
255,2,monkey,0,0,0
255,2,needle,0,0,0
255,2,newspaper,0,0,0
255,2,paintbrush,0,0,1
255,2,pelican,0,0,1
255,2,penguin,0,0,0
255,2,seal,0,0,1
255,2,stapler,0,0,0
255,2,tire,0,0,1
258,2,accordion,0,0,0
258,2,balloon,0,1,1
258,2,baseball,1,1,1
258,2,bottle,0,0,0
258,2,camel,0,1,1
258,2,candle,0,0,0
258,2,cellphone,1,1,1
258,2,crossbow,0,0,1
258,2,dingo,0,1,0
258,2,dragonfly,0,1,1
258,2,ferret,1,0,0
258,2,fox,1,1,1
258,2,gecko,1,0,0
258,2,glasses,0,1,1
258,2,headband,1,1,1
258,2,jaguar,1,1,1
258,2,mouse,0,1,1
258,2,otter,1,0,1
258,2,pelican,0,1,1
258,2,pigeon,1,1,1
258,2,pillow,0,1,1
258,2,rat,0,1,1
258,2,scissors,0,0,1
258,2,ticket,1,1,0
261,2,buffalo,0,0,0
261,2,candle,0,0,0
261,2,comb,0,0,0
261,2,diploma,1,1,1
261,2,dolphin,0,0,0
261,2,eagle,0,0,1
261,2,faucet,0,0,1
261,2,gecko,0,0,1
261,2,hedgehog,0,1,1
261,2,horse,1,0,1
261,2,kangaroo,1,1,0
261,2,manatee,1,1,1
261,2,monkey,0,1,0
261,2,motorcycle,1,1,0
261,2,mouse,0,0,1
261,2,necklace,0,1,1
261,2,paintbrush,0,0,0
261,2,rat,1,1,1
261,2,sock,1,1,1
261,2,stool,0,1,1
261,2,tire,0,0,1
261,2,trumpet,0,1,0
261,2,violin,0,1,1
261,2,wasp,1,1,1
264,2,anchor,1,1,1
264,2,barrel,0,1,0
264,2,bottle,0,1,0
264,2,cheetah,0,0,0
264,2,clock,0,0,1
264,2,clothespin,0,1,1
264,2,crown,1,1,1
264,2,donkey,0,0,0
264,2,doorknob,1,0,1
264,2,elephant,0,1,1
264,2,fence,0,1,1
264,2,ferret,0,0,1
264,2,flute,0,1,1
264,2,gorilla,0,0,0
264,2,koala,0,1,1
264,2,manatee,1,0,1
264,2,microwave,0,0,1
264,2,panda,1,1,1
264,2,sparrow,1,0,0
264,2,stingray,0,1,1
264,2,ticket,0,0,0
264,2,tiger,0,0,1
264,2,toad,0,1,0
264,2,violin,0,1,1
267,2,camel,0,0,0
267,2,chisel,0,0,0
267,2,clock,0,0,0
267,2,crocodile,0,0,0
267,2,dog,0,0,0
267,2,dolphin,0,0,0
267,2,envelope,0,0,0
267,2,frog,0,0,0
267,2,goldfish,0,0,0
267,2,gorilla,0,0,0
267,2,hammer,0,0,0
267,2,lamp,0,0,0
267,2,motorcycle,0,0,0
267,2,needle,0,0,0
267,2,paintbrush,0,0,0
267,2,penguin,0,0,0
267,2,pigeon,0,0,0
267,2,scorpion,0,0,0
267,2,skunk,0,0,0
267,2,sled,0,0,0
267,2,snake,0,0,0
267,2,toilet,0,0,0
267,2,violin,0,0,0
267,2,wallet,0,0,0
270,2,barracuda,0,1,0
270,2,basket,0,1,0
270,2,bowl,0,0,0
270,2,cat,0,0,1
270,2,desk,1,0,1
270,2,envelope,0,1,1
270,2,fence,0,0,0
270,2,flamingo,1,1,1
270,2,gecko,0,0,0
270,2,hamster,0,0,0
270,2,hornet,0,1,1
270,2,horse,1,1,1
270,2,llama,1,0,1
270,2,motorcycle,0,0,0
270,2,necklace,1,1,1
270,2,owl,0,0,1
270,2,penguin,0,0,0
270,2,raccoon,0,0,1
270,2,screwdriver,1,0,1
270,2,sparrow,1,1,1
270,2,stool,0,1,1
270,2,tire,0,0,1
270,2,toilet,0,1,1
270,2,vase,1,1,1
273,2,baseball,1,1,0
273,2,basket,0,0,0
273,2,camel,0,0,0
273,2,crocodile,0,0,0
273,2,dingo,0,1,1
273,2,dolphin,0,1,1
273,2,elephant,0,0,1
273,2,giraffe,0,1,1
273,2,hanger,0,1,1
273,2,jacket,0,0,0
273,2,lamp,1,1,1
273,2,mirror,0,0,1
273,2,motorcycle,0,0,0
273,2,mouse,0,0,1
273,2,ostrich,1,0,1
273,2,owl,1,0,0
273,2,panda,0,0,0
273,2,scorpion,1,1,1
273,2,stapler,0,0,0
273,2,sweater,0,0,1
273,2,ticket,0,0,0
273,2,tire,0,0,1
273,2,trumpet,0,0,0
273,2,worm,0,0,0
276,2,badger,1,0,1
276,2,broom,0,0,0
276,2,camel,0,0,1
276,2,cannon,0,0,0
276,2,cheetah,1,1,1
276,2,comb,0,1,1
276,2,flamingo,1,1,1
276,2,goat,0,0,1
276,2,hanger,0,0,0
276,2,harpsichord,0,1,1
276,2,hedgehog,1,0,1
276,2,jaguar,1,1,1
276,2,lion,0,1,1
276,2,llama,1,1,1
276,2,monkey,0,0,1
276,2,motorcycle,0,0,1
276,2,notepad,0,0,1
276,2,owl,1,1,1
276,2,purse,0,1,1
276,2,shoe,0,0,1
276,2,stool,0,0,0
276,2,toilet,1,1,1
276,2,towel,0,0,1
276,2,whale,0,1,1
279,2,candle,0,1,1
279,2,cannon,0,1,1
279,2,caterpillar,0,0,0
279,2,dragonfly,1,1,1
279,2,faucet,0,0,0
279,2,fox,1,1,1
279,2,kangaroo,1,1,1
279,2,ladder,0,0,0
279,2,mosquito,1,1,0
279,2,necklace,0,0,1
279,2,newspaper,0,0,0
279,2,owl,0,0,0
279,2,paintbrush,0,0,1
279,2,panther,0,1,1
279,2,parrot,0,1,1
279,2,pencil,1,1,1
279,2,pigeon,0,1,1
279,2,seal,0,0,0
279,2,spider,0,0,1
279,2,stereo,0,0,0
279,2,sweater,1,1,1
279,2,tiger,0,0,0
279,2,wallet,0,0,1
279,2,wheel,0,0,0
282,2,backpack,0,1,1
282,2,balloon,0,0,0
282,2,coyote,1,1,1
282,2,crow,0,0,0
282,2,dingo,0,0,1
282,2,diploma,0,1,1
282,2,doorknob,0,0,0
282,2,dragonfly,0,0,0
282,2,elephant,1,1,1
282,2,faucet,0,0,0
282,2,ferret,0,0,0
282,2,hammer,0,1,1
282,2,helmet,0,0,0
282,2,manatee,0,1,1
282,2,monkey,0,0,0
282,2,mouse,0,0,0
282,2,necklace,0,0,0
282,2,newspaper,0,0,0
282,2,pillow,0,0,0
282,2,rat,0,0,0
282,2,screwdriver,1,1,1
282,2,tire,0,0,0
282,2,wolf,0,0,0
282,2,zebra,0,0,0
285,2,accordion,0,0,0
285,2,balloon,1,1,1
285,2,bottle,1,0,1
285,2,buffalo,1,1,1
285,2,candle,1,1,1
285,2,chisel,1,1,1
285,2,clock,1,1,1
285,2,dingo,0,1,1
285,2,diploma,0,0,1
285,2,gecko,0,1,1
285,2,hawk,1,1,1
285,2,monkey,1,1,1
285,2,mule,1,1,1
285,2,owl,1,1,1
285,2,pencil,0,1,0
285,2,piano,0,0,1
285,2,rat,1,1,0
285,2,snake,0,1,1
285,2,stingray,1,0,1
285,2,swan,0,0,0
285,2,tiger,1,1,1
285,2,towel,1,1,1
285,2,wallet,1,1,1
285,2,wrench,0,0,1
288,2,basket,0,0,1
288,2,bear,1,1,1
288,2,bottle,0,1,1
288,2,bowl,1,1,1
288,2,brush,0,0,0
288,2,butterfly,1,1,1
288,2,cannon,0,0,0
288,2,crow,0,0,0
288,2,diploma,0,1,1
288,2,dog,1,0,1
288,2,flamingo,1,0,1
288,2,fox,1,1,1
288,2,frog,1,0,0
